Description,Date,ScanNo,DM4 Path,H5 Path,Streaming,DM4 DateTime,HDF5 DateTime,Duration (s)
Ambarneil FT 4,2023.02.09,370,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan370.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan370_id7209_electrons.h5,False,2023-02-10T04:21:00.254770+00:00,2023-02-10T04:56:33.617861+00:00,2133.363091
Ambarneil FT 4,2023.02.09,371,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan371.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan371_id7210_electrons.h5,False,2023-02-10T04:22:19.126034+00:00,2023-02-10T04:54:40.911134+00:00,1941.7851
Ambarneil FT 4,2023.02.09,372,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan372.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan372_id7211_electrons.h5,False,2023-02-10T04:23:39.975150+00:00,2023-02-10T04:53:15.522986+00:00,1775.547836
Ambarneil FT 4,2023.02.09,373,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan373.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan373_id7212_electrons.h5,False,2023-02-10T04:24:57.897965+00:00,2023-02-10T04:51:17.318920+00:00,1579.420955
Ambarneil FT 4,2023.02.09,374,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan374.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan374_id7213_electrons.h5,False,2023-02-10T04:26:17.785691+00:00,2023-02-10T04:49:21.268085+00:00,1383.482394
Ambarneil FT 4,2023.02.09,375,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan375.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan375_id7214_electrons.h5,False,2023-02-10T04:27:37.554516+00:00,2023-02-10T04:47:20.969600+00:00,1183.415084
Ambarneil FT 4,2023.02.09,376,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan376.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan376_id7215_electrons.h5,False,2023-02-10T04:28:56.698682+00:00,2023-02-10T04:45:19.913311+00:00,983.214629
Ambarneil FT 4,2023.02.09,377,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan377.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan377_id7216_electrons.h5,False,2023-02-10T04:30:15.553813+00:00,2023-02-10T04:43:17.658820+00:00,782.105007
Ambarneil FT 4,2023.02.09,378,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan378.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan378_id7217_electrons.h5,False,2023-02-10T04:31:35.502371+00:00,2023-02-10T04:41:23.317585+00:00,587.815214
Ambarneil FT 4,2023.02.09,379,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan379.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan379_id7218_electrons.h5,False,2023-02-10T04:32:54.298013+00:00,2023-02-10T04:39:47.058310+00:00,412.760297
Ambarneil FT 4,2023.02.09,380,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.02.09/scan380.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.02.09/data_scan380_id7219_electrons.h5,False,2023-02-10T04:34:15.220156+00:00,2023-02-10T04:38:06.521301+00:00,231.301145
Ambarneil FT 5,2023.06.16,57,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan57.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan57_id0000_electrons.h5,False,2023-06-15T21:35:56.643656+00:00,2023-06-15T21:52:46.630797+00:00,1009.987141
Ambarneil FT 5,2023.06.16,58,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan58.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan58_id0000_electrons.h5,False,2023-06-15T21:37:13.814956+00:00,2023-06-15T21:52:47.287605+00:00,933.472649
Ambarneil FT 5,2023.06.16,59,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan59.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan59_id0000_electrons.h5,False,2023-06-15T21:38:30.094847+00:00,2023-06-15T21:52:48.031191+00:00,857.936344
Ambarneil FT 5,2023.06.16,60,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan60.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan60_id0000_electrons.h5,False,2023-06-15T21:39:47.311945+00:00,2023-06-15T21:52:48.687618+00:00,781.375673
Ambarneil FT 5,2023.06.16,61,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan61.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan61_id0000_electrons.h5,False,2023-06-15T21:41:05.589041+00:00,2023-06-15T22:11:24.367110+00:00,1818.778069
Ambarneil FT 5,2023.06.16,62,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan62.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan62_id0000_electrons.h5,False,2023-06-15T21:42:22.609223+00:00,2023-06-15T22:11:24.859611+00:00,1742.250388
Ambarneil FT 5,2023.06.16,63,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan63.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan63_id0000_electrons.h5,False,2023-06-15T21:43:38.083519+00:00,2023-06-15T22:11:25.406192+00:00,1667.322673
Ambarneil FT 5,2023.06.16,64,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan64.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan64_id0000_electrons.h5,False,2023-06-15T21:44:55.351769+00:00,2023-06-15T22:11:25.889472+00:00,1590.537703
Ambarneil FT 5,2023.06.16,65,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan65.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan65_id0000_electrons.h5,False,2023-06-15T21:46:12.611368+00:00,2023-06-15T23:24:12.551250+00:00,5879.939882
Ambarneil FT 5,2023.06.16,66,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan66.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan66_id0000_electrons.h5,False,2023-06-15T21:47:28.888914+00:00,2023-06-15T23:24:13.029876+00:00,5804.140962
Ambarneil FT 5,2023.06.16,67,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan67.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan67_id0000_electrons.h5,False,2023-06-15T21:48:46.655442+00:00,2023-06-15T23:24:13.519976+00:00,5726.864534
Ambarneil FT 5,2023.06.16,68,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan68.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan68_id0000_electrons.h5,False,2023-06-15T21:50:03.412303+00:00,2023-06-15T23:24:14.016515+00:00,5650.604212
Ambarneil FT 5,2023.06.16,69,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan69.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan69_id0000_electrons.h5,False,2023-06-15T21:51:20.685478+00:00,2023-06-15T23:24:14.563911+00:00,5573.878433
Ambarneil FT 5,2023.06.16,70,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan70.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan70_id0000_electrons.h5,False,2023-06-15T21:52:38.030281+00:00,2023-06-15T23:24:15.042364+00:00,5497.012083
Ambarneil FT 5,2023.06.16,71,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan71.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan71_id0000_electrons.h5,False,2023-06-15T21:53:54.270483+00:00,2023-06-15T23:24:15.531938+00:00,5421.261455
Ambarneil FT 5,2023.06.16,72,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan72.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan72_id0000_electrons.h5,False,2023-06-15T21:55:11.707708+00:00,2023-06-15T23:24:16.012698+00:00,5344.30499
Ambarneil FT 5,2023.06.16,73,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan73.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan73_id0000_electrons.h5,False,2023-06-15T21:56:28.878654+00:00,2023-06-15T23:24:16.497749+00:00,5267.619095
Ambarneil FT 5,2023.06.16,74,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan74.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan74_id0000_electrons.h5,False,2023-06-15T21:57:46.191095+00:00,2023-06-15T23:24:16.970478+00:00,5190.779383
Ambarneil FT 5,2023.06.16,75,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan75.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan75_id0000_electrons.h5,False,2023-06-15T21:59:02.459846+00:00,2023-06-15T23:24:17.455922+00:00,5114.996076
Ambarneil FT 5,2023.06.16,76,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan76.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan76_id0000_electrons.h5,False,2023-06-15T22:00:19.770177+00:00,2023-06-15T23:24:17.944567+00:00,5038.17439
Ambarneil FT 5,2023.06.16,77,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan77.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan77_id0000_electrons.h5,False,2023-06-15T22:01:37.006261+00:00,2023-06-15T23:24:18.425331+00:00,4961.41907
Ambarneil FT 5,2023.06.16,78,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan78.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan78_id0000_electrons.h5,False,2023-06-15T22:02:54.332986+00:00,2023-06-15T23:24:18.902447+00:00,4884.569461
Ambarneil FT 5,2023.06.16,79,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan79.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan79_id0000_electrons.h5,False,2023-06-15T22:04:10.624839+00:00,2023-06-15T23:24:19.445408+00:00,4808.820569
Ambarneil FT 5,2023.06.16,80,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan80.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan80_id0000_electrons.h5,False,2023-06-15T22:05:27.979845+00:00,2023-06-15T23:24:19.926707+00:00,4731.946862
Ambarneil FT 5,2023.06.16,81,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan81.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan81_id0000_electrons.h5,False,2023-06-15T22:06:45.276593+00:00,2023-06-15T23:24:20.410549+00:00,4655.133956
Ambarneil FT 5,2023.06.16,82,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan82.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan82_id0000_electrons.h5,False,2023-06-15T22:08:02.636129+00:00,2023-06-15T23:24:20.890049+00:00,4578.25392
Ambarneil FT 5,2023.06.16,83,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan83.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan83_id0000_electrons.h5,False,2023-06-15T22:09:20.837379+00:00,2023-06-15T23:24:21.367737+00:00,4500.530358
Ambarneil FT 5,2023.06.16,84,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan84.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan84_id0000_electrons.h5,False,2023-06-15T22:10:37.208411+00:00,2023-06-15T23:24:21.857882+00:00,4424.649471
Ambarneil FT 5,2023.06.16,85,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan85.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan85_id0000_electrons.h5,False,2023-06-15T22:11:54.550784+00:00,2023-06-16T00:19:15.367575+00:00,7640.816791
Ambarneil FT 5,2023.06.16,86,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan86.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan86_id0000_electrons.h5,False,2023-06-15T22:13:12.800486+00:00,2023-06-16T00:19:15.858956+00:00,7563.05847
Ambarneil FT 5,2023.06.16,87,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan87.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan87_id0000_electrons.h5,False,2023-06-15T22:16:49.834237+00:00,2023-06-16T00:19:16.341874+00:00,7346.507637
Ambarneil FT 5,2023.06.16,88,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan88.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan88_id0000_electrons.h5,False,2023-06-15T22:18:07.013689+00:00,2023-06-16T00:19:16.823739+00:00,7269.81005
Ambarneil FT 5,2023.06.16,89,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan89.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan89_id0000_electrons.h5,False,2023-06-15T22:19:24.376682+00:00,2023-06-16T00:19:17.311230+00:00,7192.934548
Ambarneil FT 5,2023.06.16,90,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan90.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan90_id0000_electrons.h5,False,2023-06-15T22:20:41.742094+00:00,2023-06-16T00:19:17.791174+00:00,7116.04908
Ambarneil FT 5,2023.06.16,91,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan91.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan91_id0000_electrons.h5,False,2023-06-15T22:21:57.985239+00:00,2023-06-16T00:19:18.373526+00:00,7040.388287
Ambarneil FT 5,2023.06.16,92,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan92.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan92_id0000_electrons.h5,False,2023-06-15T22:23:15.410409+00:00,2023-06-16T00:19:18.876862+00:00,6963.466453
Ambarneil FT 5,2023.06.16,93,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan93.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan93_id0000_electrons.h5,False,2023-06-15T22:24:33.636936+00:00,2023-06-16T00:19:19.370825+00:00,6885.733889
Ambarneil FT 5,2023.06.16,94,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan94.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan94_id0000_electrons.h5,False,2023-06-15T22:25:49.999568+00:00,2023-06-16T00:19:19.876286+00:00,6809.876718
Ambarneil FT 5,2023.06.16,98,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan98.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan98_id0000_electrons.h5,False,2023-06-15T22:30:58.332328+00:00,2023-06-16T00:19:20.371614+00:00,6502.039286
Ambarneil FT 5,2023.06.16,99,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan99.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan99_id0000_electrons.h5,False,2023-06-15T22:32:15.752392+00:00,2023-06-16T00:19:20.863429+00:00,6425.111037
Ambarneil FT 5,2023.06.16,100,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan100.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan100_id0000_electrons.h5,False,2023-06-15T22:33:33.068527+00:00,2023-06-16T00:19:12.812612+00:00,6339.744085
Ambarneil FT 5,2023.06.16,101,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan101.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan101_id0000_electrons.h5,False,2023-06-15T22:34:50.400762+00:00,2023-06-16T00:19:13.421731+00:00,6263.020969
Ambarneil FT 5,2023.06.16,102,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan102.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan102_id0000_electrons.h5,False,2023-06-15T22:36:07.779950+00:00,2023-06-16T00:19:13.917552+00:00,6186.137602
Ambarneil FT 5,2023.06.16,103,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan103.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan103_id0000_electrons.h5,False,2023-06-15T22:37:24.108168+00:00,2023-06-16T00:19:14.399638+00:00,6110.29147
Ambarneil FT 5,2023.06.16,105,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan105.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan105_id10450_electrons.h5,False,2023-06-15T22:39:58.838116+00:00,2023-06-15T23:50:17.977171+00:00,4219.139055
Ambarneil FT 5,2023.06.16,106,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan106.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan106_id10451_electrons.h5,False,2023-06-15T22:41:18.274007+00:00,2023-06-15T23:42:39.975876+00:00,3681.701869
Ambarneil FT 5,2023.06.16,107,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan107.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan107_id10452_electrons.h5,False,2023-06-16T00:19:49.147146+00:00,2023-06-16T00:34:03.518373+00:00,854.371227
Ambarneil FT 5,2023.06.16,108,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan108.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan108_id10453_electrons.h5,False,2023-06-16T00:21:05.319199+00:00,2023-06-16T00:34:03.171128+00:00,777.851929
Ambarneil FT 5,2023.06.16,109,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan109.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan109_id10454_electrons.h5,False,2023-06-16T00:22:22.623044+00:00,2023-06-16T00:34:38.481992+00:00,735.858948
Ambarneil FT 5,2023.06.16,110,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan110.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan110_id10455_electrons.h5,False,2023-06-16T00:23:40.087570+00:00,2023-06-16T00:35:13.069071+00:00,692.981501
Ambarneil FT 5,2023.06.16,111,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan111.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan111_id10456_electrons.h5,False,2023-06-16T00:24:57.435479+00:00,2023-06-16T00:35:56.979823+00:00,659.544344
Ambarneil FT 5,2023.06.16,112,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan112.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan112_id10457_electrons.h5,False,2023-06-16T00:26:14.767032+00:00,2023-06-16T00:36:26.451106+00:00,611.684074
Ambarneil FT 5,2023.06.16,113,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan113.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan113_id10458_electrons.h5,False,2023-06-16T00:27:32.188036+00:00,2023-06-16T00:36:38.074298+00:00,545.886262
Ambarneil FT 5,2023.06.16,114,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan114.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan114_id10459_electrons.h5,False,2023-06-16T00:28:49.602834+00:00,2023-06-16T00:37:31.899459+00:00,522.296625
Ambarneil FT 5,2023.06.16,115,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan115.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan115_id10460_electrons.h5,False,2023-06-16T00:30:06.892457+00:00,2023-06-16T00:37:48.197705+00:00,461.305248
Ambarneil FT 5,2023.06.16,116,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan116.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan116_id10461_electrons.h5,False,2023-06-16T00:31:24.315310+00:00,2023-06-16T00:38:30.219340+00:00,425.90403
Ambarneil FT 5,2023.06.16,117,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan117.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan117_id10462_electrons.h5,False,2023-06-16T00:32:40.662507+00:00,2023-06-16T00:58:26.588833+00:00,1545.926326
Ambarneil FT 5,2023.06.16,119,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan119.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan119_id10463_electrons.h5,False,2023-06-16T00:35:15.498169+00:00,2023-06-16T00:58:23.897722+00:00,1388.399553
Ambarneil FT 5,2023.06.16,121,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan121.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan121_id10464_electrons.h5,False,2023-06-16T00:37:50.311285+00:00,2023-06-16T00:58:11.858608+00:00,1221.547323
Ambarneil FT 5,2023.06.16,122,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan122.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan122_id10465_electrons.h5,False,2023-06-16T00:39:07.655211+00:00,2023-06-16T00:56:56.316684+00:00,1068.661473
Ambarneil FT 5,2023.06.16,123,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan123.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan123_id10466_electrons.h5,False,2023-06-16T00:40:25.491781+00:00,2023-06-16T00:56:13.530055+00:00,948.038274
Ambarneil FT 5,2023.06.16,124,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan124.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan124_id10467_electrons.h5,False,2023-06-16T00:41:42.491660+00:00,2023-06-16T00:56:04.774067+00:00,862.282407
Ambarneil FT 5,2023.06.16,125,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan125.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan125_id10468_electrons.h5,False,2023-06-16T00:42:59.902423+00:00,2023-06-16T00:56:01.664057+00:00,781.761634
Ambarneil FT 5,2023.06.16,126,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan126.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan126_id10469_electrons.h5,False,2023-06-16T00:44:17.256643+00:00,2023-06-16T00:54:56.546540+00:00,639.289897
Ambarneil FT 5,2023.06.16,127,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan127.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan127_id10470_electrons.h5,False,2023-06-16T00:45:44.739250+00:00,2023-06-16T00:53:47.252129+00:00,482.512879
Ambarneil FT 5,2023.06.16,128,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan128.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan128_id10471_electrons.h5,False,2023-06-16T00:47:02.473511+00:00,2023-06-16T00:53:30.366147+00:00,387.892636
Ambarneil FT 5,2023.06.16,129,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan129.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan129_id10472_electrons.h5,False,2023-06-16T00:48:09.522208+00:00,2023-06-16T00:53:45.135534+00:00,335.613326
Ambarneil FT 5,2023.06.16,130,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan130.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan130_id10473_electrons.h5,False,2023-06-16T00:49:26.872740+00:00,2023-06-16T00:53:47.276516+00:00,260.403776
Ambarneil FT 5,2023.06.16,131,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan131.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan131_id10474_electrons.h5,False,2023-06-16T00:50:44.323312+00:00,2023-06-16T01:02:48.383161+00:00,724.059849
Ambarneil FT 5,2023.06.16,132,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan132.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan132_id10475_electrons.h5,False,2023-06-16T00:52:01.742406+00:00,2023-06-16T01:02:42.932903+00:00,641.190497
Ambarneil FT 5,2023.06.16,134,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan134.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan134_id10476_electrons.h5,False,2023-06-16T00:54:36.567326+00:00,2023-06-16T01:02:30.551382+00:00,473.984056
Ambarneil FT 5,2023.06.16,136,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan136.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan136_id10477_electrons.h5,False,2023-06-16T00:57:11.432507+00:00,2023-06-16T01:02:15.847022+00:00,304.414515
Ambarneil FT 5,2023.06.16,137,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan137.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan137_id10478_electrons.h5,False,2023-06-16T01:03:09.417420+00:00,2023-06-16T01:22:58.592591+00:00,1189.175171
Ambarneil FT 5,2023.06.16,138,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan138.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan138_id10479_electrons.h5,False,2023-06-16T01:04:46.963843+00:00,2023-06-16T01:23:01.046397+00:00,1094.082554
Ambarneil FT 5,2023.06.16,139,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan139.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan139_id10480_electrons.h5,False,2023-06-16T01:06:24.487772+00:00,2023-06-16T01:22:30.327458+00:00,965.839686
Ambarneil FT 5,2023.06.16,140,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan140.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan140_id10481_electrons.h5,False,2023-06-16T01:08:02.160071+00:00,2023-06-16T01:22:10.872751+00:00,848.71268
Ambarneil FT 5,2023.06.16,141,/global/cfs/cdirs/ncemhub/distiller/dm4/2023.06.15/scan141.dm4,/global/cfs/cdirs/ncemhub/distiller/counted/2023.06.15/data_scan141_id10482_electrons.h5,False,2023-06-16T01:09:39.642619+00:00,2023-06-16T01:20:31.023010+00:00,651.380391
